Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20170606;24;17300;17264,075
20170607;1;16400;15960,250
20170607;2;15700;15271,550
20170607;3;15400;14965,438
20170607;4;15200;15006,663
20170607;5;14900;14731,713
20170607;6;15900;15135,800
20170607;7;18900;17531,163
20170607;8;20400;19535,863
20170607;9;21000;20575,538
20170607;10;21100;20814,025
20170607;11;21500;20723,213
20170607;12;21550;21174,750
20170607;13;21600;21242,250
20170607;14;21600;21195,175
20170607;15;21200;20845,850
20170607;16;20900;20730,338
20170607;17;20500;20400,263
20170607;18;20400;20132,600
20170607;19;20200;20001,113
20170607;20;20100;20086,650
20170607;21;20500;19962,475
20170607;22;20400;19870,575
20170607;23;19200;18758,425
20170607;24;17500;17230,888
20170608;1;16400;16005,088
20170608;2;15700;15399,075
20170608;3;15400;15002,450
20170608;4;15200;14909,863
20170608;5;14900;14673,088
20170608;6;15900;15028,525
20170608;7;18900;17542,025
20170608;8;20400;19576,788
20170608;9;20900;20506,563
20170608;10;21000;20809,800
20170608;11;21300;20843,438
20170608;12;21450;21194,575
20170608;13;21500;21317,100
20170608;14;21500;21266,075
20170608;15;21100;21014,913
20170608;16;20800;20853,125
20170608;17;20400;20456,963
20170608;18;20100;20309,875
20170608;19;19950;20042,638
20170608;20;20000;20122,900
20170608;21;20400;20233,750
20170608;22;20400;20133,488
20170608;23;19200;18956,088
20170608;24;17500;17398,675
20170609;1;16400;16143,213
20170609;2;15800;15509,275
20170609;3;15500;15148,525
20170609;4;15300;15026,238
20170609;5;15000;14623,275
20170609;6;16000;15029,513
20170609;7;19000;17460,475
20170609;8;20500;19710,638
20170609;9;21100;20750,438
20170609;10;21200;21143,363
20170609;11;21500;21177,613
20170609;12;21650;21489,700
20170609;13;21900;21571,650
20170609;14;22000;21541,425
20170609;15;21600;21249,013
20170609;16;21300;21198,700
20170609;17;20900;20843,188
20170609;18;20600;20651,700
20170609;19;20400;20211,663
20170609;20;20400;20172,163
20170609;21;20400;20023,575
20170609;22;20400;19944,188
20170609;23;19100;18933,700
20170609;24;17500;17461,475
20170610;1;16200;16337,650
20170610;2;15400;15579,800
20170610;3;15000;15135,125
20170610;4;14800;14968,013
20170610;5;14000;14381,338
20170610;6;14200;14348,875
20170610;7;16100;15523,713
20170610;8;17500;17096,113
20170610;9;18600;18304,675
20170610;10;19100;19045,013
20170610;11;19300;19284,913
20170610;12;19300;19546,250
20170610;13;19200;19412,150
20170610;14;19100;19198,363
20170610;15;18400;18567,863
20170610;16;18000;18157,775
20170610;17;17700;17795,038
20170610;18;17500;17565,200
20170610;19;17400;17499,838
20170610;20;17500;17528,588
20170610;21;17500;17419,075
20170610;22;17800;17436,950
20170610;23;17100;16904,563
20170610;24;15500;15771,775
20170611;1;14200;14483,700
20170611;2;13500;13826,638
20170611;3;13100;13292,088
20170611;4;12900;13008,388
20170611;5;12100;12400,850
20170611;6;12200;12245,550
20170611;7;13100;12741,963
20170611;8;14400;13809,063
20170611;9;15500;14928,238
20170611;10;16300;16004,413
20170611;11;16600;16521,163
20170611;12;16600;16655,400
20170611;13;16600;16653,663
20170611;14;16600;16577,850
20170611;15;16200;16226,588
20170611;16;15900;15954,863
20170611;17;15700;15674,675
20170611;18;15800;15706,025
20170611;19;16000;15922,000
20170611;20;16200;16118,525
20170611;21;16600;16275,063
20170611;22;17000;16700,688
20170611;23;16500;16396,913
20170611;24;15200;15059,963
20170612;1;14000;14196,913
20170612;2;13600;13627,688
20170612;3;13500;13551,863
20170612;4;13400;13509,038
20170612;5;13100;13261,525
20170612;6;15000;13904,488
20170612;7;18300;16688,938
20170612;8;20000;19163,450
20170612;9;20900;20293,650
20170612;10;21100;20780,688
20170612;11;21300;20908,113
20170612;12;21500;21377,125
20170612;13;21600;21477,250
20170612;14;21700;21474,700
20170612;15;21400;21273,375
20170612;16;21100;20996,275
20170612;17;20800;20612,038
20170612;18;20500;20187,525
20170612;19;20300;20031,288
20170612;20;20400;20116,275
20170612;21;20400;20092,450
20170612;22;20300;19888,350
20170612;23;19000;18830,988
20170612;24;17400;17225,413
20170613;1;16100;16026,050
20170613;2;15500;15442,675
20170613;3;15200;15098,888
20170613;4;15100;15008,113
20170613;5;14800;14662,375
20170613;6;15900;15020,913
20170613;7;19000;17414,963
20170613;8;20300;19237,263
20170613;9;21000;20259,400
20170613;10;21000;20672,425
20170613;11;21300;20642,413
20170613;12;21400;21016,750
20170613;13;21500;21094,625
20170613;14;21500;21048,363
20170613;15;21200;20770,313
20170613;16;20900;20597,138
20170613;17;20600;20369,800
20170613;18;20300;20081,063
20170613;19;20100;19826,738
20170613;20;20100;20003,938
20170613;21;20300;19996,000
20170613;22;20300;19856,050
20170613;23;19000;18881,313
20170613;24;17500;17447,000
20170614;1;16300;16175,638
20170614;2;15700;15474,000
20170614;3;15400;15167,538
20170614;4;15300;15062,463
20170614;5;15000;14772,763
20170614;6;16100;15008,513
20170614;7;19000;17455,850
20170614;8;20300;19499,088
20170614;9;21000;20504,963
20170614;10;21100;20865,038
20170614;11;21300;20811,800
20170614;12;21400;21084,338
20170614;13;21500;21221,263
20170614;14;21500;21200,088
20170614;15;21100;20763,688
20170614;16;21000;20686,875
20170614;17;20600;20381,975
20170614;18;20300;20114,575
20170614;19;20200;19804,850
20170614;20;20200;19828,125
20170614;21;20300;19695,738
20170614;22;20400;19622,675
20170614;23;19200;18656,963
20170614;24;17500;17182,438
20170615;1;15700;15910,838
20170615;2;14800;14989,038
20170615;3;14400;14532,313
20170615;4;14100;14216,413
20170615;5;13400;13470,113
20170615;6;12700;12894,700
20170615;7;13200;12960,575
20170615;8;14100;13834,838
20170615;9;14900;14741,325
20170615;10;15500;15427,925
20170615;11;15800;15551,400
20170615;12;15700;15650,813
20170615;13;15800;15755,238
20170615;14;15900;15794,850
20170615;15;15700;15581,438
20170615;16;15300;15133,175
20170615;17;15000;14961,413
20170615;18;15000;14913,725
20170615;19;15200;15141,425
20170615;20;15400;15272,700
20170615;21;15600;15492,975
20170615;22;16400;16132,400
20170615;23;15600;16048,350
20170615;24;14500;14771,888
20170616;1;13500;13652,663
20170616;2;13000;13084,838
20170616;3;12800;12873,813
20170616;4;12700;12764,613
20170616;5;12200;12471,513
20170616;6;13200;12917,213
20170616;7;15500;15087,275
20170616;8;17000;16925,550
20170616;9;18100;18208,313
20170616;10;18500;18930,600
20170616;11;18800;19237,025
20170616;12;18900;19501,263
20170616;13;19000;19623,050
20170616;14;19100;19732,900
20170616;15;18800;19308,513
20170616;16;18500;19103,763
20170616;17;18200;18787,025
20170616;18;17900;18580,600
20170616;19;17700;18368,563
20170616;20;17700;18342,375
20170616;21;18100;18413,738
20170616;22;18300;18228,125
20170616;23;17500;17394,813
20170616;24;16100;15997,938
20170617;1;15300;14901,550
20170617;2;14700;14341,100
20170617;3;14300;14007,238
20170617;4;14200;13830,325
20170617;5;13500;13258,475
20170617;6;13800;13327,238
20170617;7;15500;14364,950
20170617;8;16900;15503,750
20170617;9;17900;16838,325
20170617;10;18500;17758,738
20170617;11;18800;18165,988
20170617;12;18900;18457,450
20170617;13;18800;18268,900
20170617;14;18800;18209,000
20170617;15;18200;17691,963
20170617;16;17800;17487,925
20170617;17;17400;17088,475
20170617;18;17100;16993,800
20170617;19;17100;16929,475
20170617;20;17200;17103,075
20170617;21;17100;17046,700
20170617;22;17300;16939,675
20170617;23;16800;16555,263
20170617;24;15600;15257,850
20170618;1;14250;14280,950
20170618;2;13550;13512,800
20170618;3;13050;13088,125
20170618;4;12900;12736,788
20170618;5;12000;12168,588
20170618;6;12000;12127,613
20170618;7;13000;12621,000
20170618;8;14050;13566,650
20170618;9;15050;14621,488
20170618;10;15950;15724,888
20170618;11;16250;16280,650
20170618;12;16300;16497,138
20170618;13;16400;16561,575
20170618;14;16300;16545,950
20170618;15;15950;16070,338
20170618;16;15650;15797,063
20170618;17;15450;15576,900
20170618;18;15550;15585,325
20170618;19;15850;15789,300
20170618;20;16100;16104,788
20170618;21;16200;16088,963
20170618;22;16750;16508,488
20170618;23;16250;16498,263
20170618;24;14900;15230,000
20170619;1;14100;14217,100
20170619;2;13600;13632,400
20170619;3;13450;13368,788
20170619;4;13350;13347,338
20170619;5;13100;13064,013
20170619;6;14600;13775,513
20170619;7;18050;16791,138
20170619;8;19850;19267,600
20170619;9;20850;20681,113
20170619;10;21100;21198,450
20170619;11;21350;21268,675
20170619;12;21550;21627,713
20170619;13;21800;21812,763
20170619;14;21800;21823,963
20170619;15;21400;21416,550
20170619;16;21100;21285,700
20170619;17;20600;20969,713
20170619;18;20350;20643,088
20170619;19;20100;20366,275
20170619;20;20250;20478,138
20170619;21;20300;20454,038
20170619;22;20250;20392,050
20170619;23;19000;19608,463
20170619;24;17500;18057,550
20170620;1;16350;16613,488
20170620;2;15600;15790,125
20170620;3;15250;15321,688
20170620;4;15150;15185,075
20170620;5;14800;14800,225
20170620;6;15900;15231,138
20170620;7;19100;17913,200
20170620;8;20600;20129,838
20170620;9;21300;21371,775
20170620;10;21400;21756,838
20170620;11;21600;21768,800
20170620;12;21900;22180,450
20170620;13;22000;22377,100
20170620;14;22000;22352,263
20170620;15;21650;22033,588
20170620;16;21300;21824,013
20170620;17;21000;21362,275
20170620;18;20600;20841,413
20170620;19;20450;20683,713
20170620;20;20600;20759,050
20170620;21;20550;20569,838
20170620;22;20550;20422,913
20170620;23;19300;19524,575
20170620;24;17700;17894,263
20170621;1;16200;16610,888
20170621;2;15500;15876,313
20170621;3;15300;15510,163
20170621;4;15100;15371,313
20170621;5;14800;14938,013
20170621;6;15800;15412,788
20170621;7;18800;17872,388
20170621;8;20300;19851,650
20170621;9;21000;20872,838
20170621;10;21200;21120,925
20170621;11;21400;21160,438
20170621;12;21650;21529,663
20170621;13;21750;21599,213
20170621;14;21800;21613,100
20170621;15;21400;21303,038
20170621;16;21300;21086,563
20170621;17;20900;20833,700
20170621;18;20600;20534,850
20170621;19;20200;20285,588
20170621;20;20200;20280,800
20170621;21;20200;20258,725
20170621;22;20200;20123,750
20170621;23;19300;19312,425
20170621;24;17500;17715,588
20170622;1;16300;16432,938
20170622;2;15600;15749,838
20170622;3;15400;15365,925
20170622;4;15200;15257,663
20170622;5;14900;14846,150
20170622;6;15900;15185,425
20170622;7;18900;17627,050
20170622;8;20400;19671,888
20170622;9;21100;20696,613
20170622;10;21300;21212,600
20170622;11;21500;21199,013
20170622;12;21750;21748,388
20170622;13;21850;21871,225
20170622;14;21900;21876,513
20170622;15;21500;21621,963
20170622;16;21400;21429,063
20170622;17;21000;21118,900
20170622;18;20700;20837,363
20170622;19;20300;20596,900
20170622;20;20300;20679,850
20170622;21;20300;20695,575
20170622;22;20300;20532,725
20170622;23;19400;19615,100
20170622;24;17600;17947,550
20170623;1;16500;16575,025
20170623;2;15900;15885,838
20170623;3;15500;15688,700
20170623;4;15400;15655,950
20170623;5;14900;15295,638
20170623;6;16200;15471,575
20170623;7;19400;17746,388
20170623;8;21000;19982,400
20170623;9;21600;20905,538
20170623;10;21800;21290,038
20170623;11;22100;21322,638
20170623;12;22100;21692,413
20170623;13;22300;21852,550
20170623;14;22400;21655,788
20170623;15;21900;21373,675
20170623;16;21500;21131,913
20170623;17;21200;20843,050
20170623;18;20900;20434,075
20170623;19;20700;20115,113
20170623;20;20700;20236,888
20170623;21;20500;20122,550
20170623;22;20500;19825,600
20170623;23;19600;18952,875
20170623;24;18000;17685,438
20170624;1;16369;16432,263
20170624;2;15521;15706,163
20170624;3;15150;15343,713
20170624;4;14880;15116,588
20170624;5;14357;14549,175
20170624;6;14410;14443,963
20170624;7;15513;15578,675
20170624;8;17160;16927,388
20170624;9;18439;18252,850
20170624;10;19260;19132,550
20170624;11;19531;19406,238
20170624;12;19774;19609,675
20170624;13;19645;19473,963
20170624;14;19391;18986,888
20170624;15;18838;18415,438
20170624;16;18338;18199,563
20170624;17;18016;17839,513
20170624;18;17716;17681,738
20170624;19;17649;17543,875
20170624;20;17578;17593,925
20170624;21;17435;17393,425
20170624;22;17539;17349,438
20170624;23;17015;17017,838
20170624;24;15716;15843,600
20170625;1;14700;14812,138
20170625;2;13900;14047,163
20170625;3;13500;13682,263
20170625;4;13300;13358,263
20170625;5;12600;12635,775
20170625;6;12500;12564,825
20170625;7;13600;13183,238
20170625;8;14500;14126,825
20170625;9;15600;15203,200
20170625;10;16400;16124,763
20170625;11;16800;16697,100
20170625;12;16900;17038,813
20170625;13;16900;16973,300
20170625;14;16800;16859,938
20170625;15;16400;16522,150
20170625;16;16100;16230,200
20170625;17;15900;16110,125
20170625;18;15800;15997,600
20170625;19;16100;16185,938
20170625;20;16300;16485,313
20170625;21;16400;16484,300
20170625;22;16900;16878,838
20170625;23;16700;16816,600
20170625;24;15400;15649,850
20170626;1;14200;14608,550
20170626;2;13800;14128,538
20170626;3;13600;13855,525
20170626;4;13600;13848,850
20170626;5;13200;13559,950
20170626;6;14800;14106,150
20170626;7;17900;16811,350
20170626;8;19700;19305,063
20170626;9;20850;20650,088
20170626;10;21050;21244,863
20170626;11;21450;21365,963
20170626;12;21750;21761,875
20170626;13;22000;21878,438
20170626;14;22000;21821,525
20170626;15;21750;21460,338
20170626;16;21250;21228,250
20170626;17;20850;20869,063
20170626;18;20450;20455,513
20170626;19;20250;20192,413
20170626;20;20350;20357,525
20170626;21;20350;20231,075
20170626;22;20200;20020,613
20170626;23;19300;19244,938
20170626;24;17900;17695,263
20170627;1;16400;16495,438
20170627;2;15700;15818,950
20170627;3;15400;15376,625
20170627;4;15300;15278,438
20170627;5;15000;14947,038
20170627;6;16000;15321,013
20170627;7;19100;17647,375
20170627;8;20800;19803,038
20170627;9;21700;20927,263
20170627;10;21900;21407,338
20170627;11;22400;21567,538
20170627;12;22700;22001,713
20170627;13;23000;22179,575
20170627;14;23000;22220,350
20170627;15;22600;21840,638
20170627;16;22300;21632,975
20170627;17;21900;21320,838
20170627;18;21400;20831,100
20170627;19;21200;20587,500
20170627;20;21200;20617,788
20170627;21;21100;20566,813
20170627;22;21000;20233,138
20170627;23;20100;19285,125
20170627;24;18300;17822,738
20170628;1;16500;16451,613
20170628;2;15800;15943,263
20170628;3;15500;15518,588
20170628;4;15400;15426,050
20170628;5;15100;15033,063
20170628;6;16100;15568,175
20170628;7;19200;17765,688
20170628;8;20900;19917,188
20170628;9;21800;21172,950
20170628;10;22000;21870,700
20170628;11;22500;22013,763
20170628;12;22800;22410,875
20170628;13;23100;22587,250
20170628;14;23100;22654,725
20170628;15;22700;22289,625
20170628;16;22400;22113,688
20170628;17;22000;21770,100
20170628;18;21500;21369,475
20170628;19;21300;21128,900
20170628;20;21300;21196,000
20170628;21;21200;21056,538
20170628;22;21100;20554,025
20170628;23;20200;19571,925
20170628;24;18400;18064,425
20170629;1;16600;16800,775
20170629;2;15900;16243,288
20170629;3;15600;15907,800
20170629;4;15500;15805,938
20170629;5;15200;15423,425
20170629;6;16200;15718,388
20170629;7;19300;18089,000
20170629;8;21000;20289,963
20170629;9;21900;21521,700
20170629;10;22100;22208,238
20170629;11;22600;22313,113
20170629;12;22900;22404,525
20170629;13;23200;22503,900
20170629;14;23200;22273,213
20170629;15;22800;21809,725
20170629;16;22500;21538,350
20170629;17;22100;21173,188
20170629;18;21600;20838,588
20170629;19;21400;20497,938
20170629;20;21400;20472,900
20170629;21;21300;20312,375
20170629;22;21200;20112,413
20170629;23;20300;19049,438
20170629;24;18500;17782,475
20170630;1;16900;16608,850
20170630;2;16000;15951,925
20170630;3;15700;15723,225
20170630;4;15500;15502,288
20170630;5;15200;15210,125
20170630;6;16200;15500,625
20170630;7;19300;17661,688
20170630;8;21000;19739,375
20170630;9;21900;20799,913
20170630;10;22100;21301,763
20170630;11;22400;21542,325
20170630;12;22700;21849,525
20170630;13;23000;21861,413
20170630;14;23000;21837,600
20170630;15;22600;21400,438
20170630;16;22200;21131,025
20170630;17;21800;20804,050
20170630;18;21300;20429,800
20170630;19;21100;20202,200
20170630;20;21100;20264,700
20170630;21;21000;19903,225
20170630;22;20900;19670,275
20170630;23;20000;18848,800
20170630;24;18200;17573,925
