Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20170508;17;20600;20741,588
20170508;18;20300;20613,475
20170508;19;20200;20558,375
20170508;20;20600;20828,250
20170508;21;21500;21196,638
20170508;22;20800;20658,725
20170508;23;19200;19035,188
20170508;24;17600;17653,238
20170509;1;17050;16690,213
20170509;2;16450;16068,975
20170509;3;16150;15810,013
20170509;4;16150;15829,913
20170509;5;15950;15879,850
20170509;6;16900;15930,925
20170509;7;19900;18356,913
20170509;8;21300;20449,488
20170509;9;22100;21392,688
20170509;10;22200;21822,375
20170509;11;22300;21694,688
20170509;12;22350;21929,938
20170509;13;22400;21913,375
20170509;14;22500;21810,988
20170509;15;22000;21369,788
20170509;16;21600;21089,550
20170509;17;21200;20801,838
20170509;18;20800;20562,338
20170509;19;20600;20358,700
20170509;20;21000;20696,063
20170509;21;22050;21402,725
20170509;22;21350;21043,038
20170509;23;19550;19514,625
20170509;24;18050;18130,350
20170510;1;17100;16974,538
20170510;2;16500;16217,213
20170510;3;16200;15856,850
20170510;4;16200;15924,225
20170510;5;16000;15949,525
20170510;6;17100;16120,163
20170510;7;20200;18602,363
20170510;8;21500;20606,300
20170510;9;22200;21517,600
20170510;10;22300;21689,038
20170510;11;22400;21555,775
20170510;12;22500;21911,300
20170510;13;22500;21942,488
20170510;14;22600;21824,838
20170510;15;22100;21487,063
20170510;16;21700;21238,338
20170510;17;21300;20938,475
20170510;18;21000;20680,025
20170510;19;20800;20656,288
20170510;20;21100;20855,500
20170510;21;22300;21407,838
20170510;22;21600;21027,300
20170510;23;19900;19418,575
20170510;24;18500;18051,438
20170511;1;16800;16880,000
20170511;2;16200;16211,025
20170511;3;15900;15797,975
20170511;4;15850;15954,463
20170511;5;15750;15963,875
20170511;6;16700;16089,625
20170511;7;19600;18468,038
20170511;8;20850;20677,600
20170511;9;21450;21569,163
20170511;10;21550;21735,400
20170511;11;21600;21507,488
20170511;12;21700;21723,438
20170511;13;21700;21826,513
20170511;14;21750;21652,863
20170511;15;21300;21202,225
20170511;16;21000;21078,675
20170511;17;20600;20614,263
20170511;18;20250;20258,088
20170511;19;20050;20036,038
20170511;20;20350;20260,575
20170511;21;21450;20761,350
20170511;22;20900;20635,813
20170511;23;19200;19081,775
20170511;24;17650;17643,313
20170512;1;16500;16504,988
20170512;2;15900;15939,825
20170512;3;15600;15614,063
20170512;4;15550;15640,688
20170512;5;15550;15583,788
20170512;6;16400;15697,688
20170512;7;19400;18200,388
20170512;8;20750;20221,100
20170512;9;21250;21092,000
20170512;10;21350;21414,938
20170512;11;21300;21372,338
20170512;12;21400;21728,638
20170512;13;21400;21734,325
20170512;14;21450;21638,450
20170512;15;21000;21121,325
20170512;16;20700;20938,100
20170512;17;20300;20589,588
20170512;18;19950;20277,125
20170512;19;19850;20006,963
20170512;20;20150;20210,400
20170512;21;21150;20610,650
20170512;22;20500;20474,075
20170512;23;18900;18989,075
20170512;24;17650;17515,575
20170513;1;16300;16370,075
20170513;2;15700;15757,200
20170513;3;15400;15282,863
20170513;4;15200;15275,638
20170513;5;14900;15010,550
20170513;6;14800;14611,850
20170513;7;16700;15839,513
20170513;8;18000;17450,613
20170513;9;19200;18879,613
20170513;10;19600;19532,825
20170513;11;19800;19643,088
20170513;12;19800;19839,825
20170513;13;19600;19621,350
20170513;14;19400;19276,938
20170513;15;18500;18591,363
20170513;16;18100;18170,350
20170513;17;17700;17883,188
20170513;18;17500;17585,250
20170513;19;17600;17500,263
20170513;20;17700;17663,988
20170513;21;18500;18088,150
20170513;22;18300;18303,000
20170513;23;17200;17114,300
20170513;24;15800;15807,025
20170514;1;14400;14719,338
20170514;2;13500;14006,825
20170514;3;13100;13601,025
20170514;4;13000;13460,550
20170514;5;12600;13099,775
20170514;6;12200;12570,738
20170514;7;13200;13234,275
20170514;8;14300;14221,200
20170514;9;15200;15383,675
20170514;10;15700;16198,250
20170514;11;16200;16662,400
20170514;12;16400;16761,813
20170514;13;16300;16648,888
20170514;14;16500;16570,138
20170514;15;16000;16124,338
20170514;16;15600;15759,713
20170514;17;15200;15505,738
20170514;18;15400;15623,938
20170514;19;15700;15874,838
20170514;20;16200;16406,438
20170514;21;17000;16956,250
20170514;22;17000;17272,875
20170514;23;16400;16305,475
20170514;24;15200;15078,275
20170515;1;14168;14199,688
20170515;2;13698;13796,438
20170515;3;13503;13759,200
20170515;4;13557;13770,300
20170515;5;13560;13804,188
20170515;6;13990;14196,688
20170515;7;16822;17226,063
20170515;8;19382;19641,363
20170515;9;20637;20815,763
20170515;10;21088;21297,613
20170515;11;21113;21187,225
20170515;12;21287;21415,250
20170515;13;21358;21479,125
20170515;14;21179;21474,438
20170515;15;20950;21066,813
20170515;16;20623;20826,175
20170515;17;20146;20427,625
20170515;18;19822;20121,613
20170515;19;19649;19895,238
20170515;20;19925;20303,875
20170515;21;20450;20758,513
20170515;22;20273;20510,588
20170515;23;18821;18814,700
20170515;24;17345;17321,025
20170516;1;16400;16283,975
20170516;2;15700;15602,788
20170516;3;15400;15356,275
20170516;4;15400;15325,350
20170516;5;15400;15234,288
20170516;6;16100;15515,338
20170516;7;19200;17881,925
20170516;8;20600;19991,738
20170516;9;21100;20985,238
20170516;10;21200;21220,238
20170516;11;21300;21166,175
20170516;12;21500;21432,200
20170516;13;21500;21517,075
20170516;14;21500;21313,650
20170516;15;21100;21063,863
20170516;16;20900;20901,413
20170516;17;20500;20532,638
20170516;18;20300;20250,950
20170516;19;20200;20039,063
20170516;20;20500;20243,350
20170516;21;21200;20736,525
20170516;22;20700;20573,638
20170516;23;19000;18938,713
20170516;24;17500;17363,038
20170517;1;16300;16321,850
20170517;2;15600;15651,163
20170517;3;15300;15273,413
20170517;4;15300;15369,800
20170517;5;15200;15185,900
20170517;6;15900;15371,650
20170517;7;19100;17896,075
20170517;8;20600;19949,250
20170517;9;21400;20948,650
20170517;10;21500;21260,138
20170517;11;21600;21115,425
20170517;12;21600;21474,475
20170517;13;21600;21484,038
20170517;14;21600;21374,750
20170517;15;21200;21223,700
20170517;16;20900;20975,038
20170517;17;20500;20655,625
20170517;18;20100;20305,325
20170517;19;20000;19952,750
20170517;20;20200;20177,888
20170517;21;21200;20604,300
20170517;22;20800;20622,463
20170517;23;19100;18878,525
20170517;24;17600;17355,663
20170518;1;16300;16158,300
20170518;2;15600;15560,050
20170518;3;15300;15224,813
20170518;4;15300;15141,288
20170518;5;15200;14914,125
20170518;6;16200;15144,938
20170518;7;19300;17625,863
20170518;8;20600;19875,763
20170518;9;21400;20910,600
20170518;10;21500;21209,838
20170518;11;21600;21122,800
20170518;12;21700;21451,063
20170518;13;21700;21476,663
20170518;14;21700;21460,438
20170518;15;21250;21191,625
20170518;16;20950;21065,613
20170518;17;20550;20733,425
20170518;18;20150;20291,638
20170518;19;20050;20067,050
20170518;20;20250;20287,713
20170518;21;21200;20554,075
20170518;22;20800;20592,075
20170518;23;19000;19001,038
20170518;24;17500;17368,188
20170519;1;16300;16206,200
20170519;2;15600;15550,300
20170519;3;15300;15157,475
20170519;4;15300;15113,163
20170519;5;15200;14839,563
20170519;6;16200;15065,713
20170519;7;19300;17677,713
20170519;8;20600;19861,538
20170519;9;21400;20856,425
20170519;10;21500;21234,613
20170519;11;21600;21203,100
20170519;12;21600;21511,138
20170519;13;21600;21516,163
20170519;14;21600;21481,788
20170519;15;21400;21168,100
20170519;16;21100;21087,550
20170519;17;20700;20720,800
20170519;18;20300;20401,588
20170519;19;20200;20046,575
20170519;20;20400;19943,288
20170519;21;21200;20041,925
20170519;22;20800;20176,625
20170519;23;19000;18775,525
20170519;24;17500;17328,163
20170520;1;16200;16169,013
20170520;2;15500;15470,300
20170520;3;15100;14933,013
20170520;4;15100;14843,438
20170520;5;14800;14401,075
20170520;6;14400;14177,263
20170520;7;16500;15451,875
20170520;8;17900;17039,000
20170520;9;19000;18361,575
20170520;10;19400;19129,813
20170520;11;19600;19328,288
20170520;12;19600;19420,913
20170520;13;19400;19317,088
20170520;14;19200;19060,800
20170520;15;18400;18252,325
20170520;16;18000;17868,275
20170520;17;17600;17378,438
20170520;18;17400;17338,750
20170520;19;17400;17221,813
20170520;20;17700;17419,500
20170520;21;18600;17736,413
20170520;22;18300;17797,375
20170520;23;17100;16762,925
20170520;24;15700;15434,300
20170521;1;14400;14248,638
20170521;2;13700;13528,925
20170521;3;13300;13103,913
20170521;4;13200;13052,250
20170521;5;12800;12563,863
20170521;6;12400;12282,188
20170521;7;13600;12953,163
20170521;8;14700;13943,800
20170521;9;15750;14859,350
20170521;10;16350;15677,263
20170521;11;16650;16180,263
20170521;12;16650;16293,313
20170521;13;16450;16276,025
20170521;14;16450;16191,075
20170521;15;16050;15819,800
20170521;16;15650;15574,513
20170521;17;15400;15250,013
20170521;18;15550;15285,538
20170521;19;15850;15567,088
20170521;20;16250;16036,263
20170521;21;17050;16542,300
20170521;22;17350;16950,850
20170521;23;16300;16191,975
20170521;24;15000;14916,588
20170522;1;14200;14006,188
20170522;2;13700;13546,050
20170522;3;13500;13362,113
20170522;4;13500;13492,050
20170522;5;13300;13346,525
20170522;6;14900;13875,275
20170522;7;18400;16817,913
20170522;8;20100;19190,325
20170522;9;21000;20335,263
20170522;10;21300;20728,225
20170522;11;21450;20758,688
20170522;12;21500;21063,613
20170522;13;21500;21250,788
20170522;14;21650;21223,688
20170522;15;21300;20863,375
20170522;16;21000;20739,038
20170522;17;20600;20426,925
20170522;18;20200;20060,725
20170522;19;20100;19716,938
20170522;20;20400;20004,488
20170522;21;21000;20297,175
20170522;22;20800;20301,150
20170522;23;19000;18795,125
20170522;24;17400;17203,350
20170523;1;16200;16038,175
20170523;2;15500;15403,675
20170523;3;15200;14993,738
20170523;4;15200;15030,250
20170523;5;14800;14761,425
20170523;6;16000;15081,013
20170523;7;19300;17528,425
20170523;8;20700;19679,913
20170523;9;21300;20730,238
20170523;10;21400;21143,700
20170523;11;21500;21148,313
20170523;12;21600;21483,975
20170523;13;21700;21529,950
20170523;14;21600;21452,975
20170523;15;21400;21182,038
20170523;16;21150;21021,125
20170523;17;20750;20647,038
20170523;18;20350;20352,538
20170523;19;20150;20228,550
20170523;20;20500;20478,413
20170523;21;21200;20628,113
20170523;22;21100;20483,100
20170523;23;19300;18870,850
20170523;24;17600;17200,313
20170524;1;16300;16083,025
20170524;2;15600;15499,525
20170524;3;15300;15162,413
20170524;4;15300;15156,013
20170524;5;15000;14889,263
20170524;6;16200;15121,500
20170524;7;19500;17689,388
20170524;8;20900;19800,138
20170524;9;21500;20893,563
20170524;10;21600;21155,813
20170524;11;21600;21093,300
20170524;12;21800;21348,075
20170524;13;21900;21459,425
20170524;14;21900;21407,038
20170524;15;21500;21079,213
20170524;16;21300;20799,838
20170524;17;21000;20610,488
20170524;18;20600;20213,675
20170524;19;20400;20086,938
20170524;20;20700;20338,275
20170524;21;21400;20447,850
20170524;22;21250;20095,575
20170524;23;19400;18642,900
20170524;24;17700;17316,938
20170525;1;16200;16145,150
20170525;2;15500;15498,213
20170525;3;15200;15102,125
20170525;4;15200;15196,450
20170525;5;14800;14930,988
20170525;6;16000;15249,925
20170525;7;19300;17805,963
20170525;8;20700;19909,500
20170525;9;21300;20913,900
20170525;10;21400;21261,213
20170525;11;21500;21142,163
20170525;12;21600;21569,988
20170525;13;21800;21594,213
20170525;14;21700;21549,413
20170525;15;21400;21126,350
20170525;16;21100;20940,275
20170525;17;20700;20657,363
20170525;18;20300;20205,638
20170525;19;20100;20050,625
20170525;20;20300;20316,563
20170525;21;21000;20527,975
20170525;22;20700;20418,113
20170525;23;19000;19070,763
20170525;24;17300;17419,400
20170526;1;16200;16336,963
20170526;2;15500;15561,363
20170526;3;15200;15125,813
20170526;4;15200;15154,050
20170526;5;15000;14863,025
20170526;6;16100;15198,875
20170526;7;19300;17770,688
20170526;8;20700;19938,400
20170526;9;21300;20879,725
20170526;10;21300;21027,863
20170526;11;21400;21026,113
20170526;12;21600;21307,450
20170526;13;21700;21428,138
20170526;14;21700;21295,188
20170526;15;21400;20985,538
20170526;16;21100;20729,275
20170526;17;20800;20278,625
20170526;18;20500;19933,575
20170526;19;20400;19596,675
20170526;20;20500;19843,525
20170526;21;20900;19990,513
20170526;22;20800;19952,338
20170526;23;19100;18886,313
20170526;24;17400;17433,988
20170527;1;16100;16281,050
20170527;2;15500;15580,488
20170527;3;15100;15107,150
20170527;4;15000;14979,538
20170527;5;14800;14425,963
20170527;6;14500;14274,588
20170527;7;16400;15611,788
20170527;8;17800;17174,788
20170527;9;19000;18475,275
20170527;10;19300;19201,175
20170527;11;19600;19310,738
20170527;12;19600;19345,225
20170527;13;19500;19137,250
20170527;14;19100;18803,988
20170527;15;18300;18066,425
20170527;16;17900;17686,813
20170527;17;17600;17310,875
20170527;18;17300;17130,563
20170527;19;17300;17149,738
20170527;20;17500;17156,313
20170527;21;18400;17247,450
20170527;22;18100;17677,338
20170527;23;16900;16910,350
20170527;24;15600;15469,100
20170528;1;14400;14308,950
20170528;2;13600;13573,925
20170528;3;13100;13063,713
20170528;4;13100;12846,675
20170528;5;12400;12141,225
20170528;6;12250;12066,950
20170528;7;13300;12720,138
20170528;8;14400;13819,375
20170528;9;15350;15025,150
20170528;10;16150;15952,475
20170528;11;16400;16354,088
20170528;12;16450;16529,538
20170528;13;16450;16504,313
20170528;14;16300;16287,113
20170528;15;15950;16099,500
20170528;16;15600;15923,475
20170528;17;15400;15735,100
20170528;18;15400;15765,013
20170528;19;15700;15929,338
20170528;20;16100;16250,600
20170528;21;16300;16441,638
20170528;22;16900;17027,463
20170528;23;16150;16412,650
20170528;24;14800;15218,213
20170529;1;14000;14278,138
20170529;2;13500;13735,363
20170529;3;13300;13499,750
20170529;4;13300;13503,075
20170529;5;13100;13176,675
20170529;6;14800;13886,838
20170529;7;18200;16903,075
20170529;8;19900;19306,438
20170529;9;20700;20715,988
20170529;10;20900;21167,188
20170529;11;21200;21111,438
20170529;12;21400;21532,850
20170529;13;21650;21742,100
20170529;14;21700;21691,063
20170529;15;21300;21320,588
20170529;16;21000;21197,300
20170529;17;20600;20797,850
20170529;18;20300;20509,188
20170529;19;20100;20230,063
20170529;20;20200;20391,125
20170529;21;20700;20475,500
20170529;22;20700;20450,138
20170529;23;19000;19132,800
20170529;24;17500;17480,638
20170530;1;16300;16412,150
20170530;2;15700;15744,950
20170530;3;15300;15353,763
20170530;4;15300;15259,000
20170530;5;15000;14853,663
20170530;6;16200;15256,425
20170530;7;19300;17913,750
20170530;8;20800;20094,600
20170530;9;21400;21085,863
20170530;10;21500;21507,675
20170530;11;21600;21566,400
20170530;12;21800;21989,388
20170530;13;21900;22158,200
20170530;14;21900;22108,263
20170530;15;21600;21648,075
20170530;16;21200;21436,800
20170530;17;21000;20968,388
20170530;18;20600;20625,688
20170530;19;20500;20558,125
20170530;20;20600;20801,000
20170530;21;20900;20771,813
20170530;22;20900;20347,663
20170530;23;19300;19030,200
20170530;24;17700;17583,763
20170531;1;16500;16474,988
20170531;2;15900;15766,788
20170531;3;15500;15381,050
20170531;4;15500;15413,700
20170531;5;15100;14984,763
20170531;6;16100;15328,175
20170531;7;19300;17747,000
20170531;8;20700;19972,088
20170531;9;21200;21011,913
20170531;10;21350;21195,963
20170531;11;21500;21140,088
20170531;12;21700;21516,888
20170531;13;21800;21577,425
20170531;14;21800;21408,888
20170531;15;21500;21080,075
20170531;16;21100;20804,088
20170531;17;20900;20430,663
20170531;18;20500;20211,425
20170531;19;20400;19918,300
20170531;20;20500;20181,788
20170531;21;20700;20241,925
20170531;22;20700;20247,288
20170531;23;19200;18988,338
20170531;24;17600;17391,638
