Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20171205;23;20800;20570,550
20171205;24;19400;19195,350
20171206;1;18200;18092,213
20171206;2;17600;17453,063
20171206;3;17300;17078,175
20171206;4;17400;17162,613
20171206;5;18000;17386,475
20171206;6;19300;18296,250
20171206;7;22400;21063,088
20171206;8;23400;23005,450
20171206;9;24300;23837,700
20171206;10;24400;24188,863
20171206;11;24500;24226,513
20171206;12;24600;24491,600
20171206;13;24900;24683,425
20171206;14;24900;24733,600
20171206;15;24600;24501,900
20171206;16;25200;24667,450
20171206;17;25500;25230,950
20171206;18;25300;24931,700
20171206;19;24800;24440,088
20171206;20;24600;24302,888
20171206;21;23800;23805,738
20171206;22;22300;22303,688
20171206;23;20600;20772,025
20171206;24;19200;19339,913
20171207;1;18000;18251,313
20171207;2;17400;17618,838
20171207;3;17100;17218,525
20171207;4;17200;17269,138
20171207;5;17800;17649,613
20171207;6;19200;18379,675
20171207;7;22400;21113,675
20171207;8;23400;23182,100
20171207;9;24100;23835,275
20171207;10;24200;24117,500
20171207;11;24200;24013,100
20171207;12;24300;24206,925
20171207;13;24400;24262,025
20171207;14;24500;24332,900
20171207;15;24300;24013,750
20171207;16;25000;24379,938
20171207;17;25400;25416,513
20171207;18;25100;25246,588
20171207;19;24700;24859,375
20171207;20;24500;24724,363
20171207;21;23600;24045,350
20171207;22;22200;22434,825
20171207;23;20700;20803,500
20171207;24;19200;19423,688
20171208;1;18300;18430,575
20171208;2;17800;17867,163
20171208;3;17400;17514,950
20171208;4;17600;17605,275
20171208;5;18100;17925,700
20171208;6;19500;18633,175
20171208;7;22500;21384,713
20171208;8;23600;23047,813
20171208;9;24400;23871,375
20171208;10;24500;24166,388
20171208;11;24500;24177,913
20171208;12;24500;24525,638
20171208;13;24700;24544,688
20171208;14;24800;24578,250
20171208;15;24500;24252,100
20171208;16;25200;24397,863
20171208;17;25500;25179,150
20171208;18;25300;24999,325
20171208;19;24800;24598,425
20171208;20;24600;24389,763
20171208;21;23800;23602,888
20171208;22;22300;22144,738
20171208;23;20600;20590,238
20171208;24;19200;19338,850
20171209;1;18600;18205,650
20171209;2;17800;17698,700
20171209;3;17500;17211,275
20171209;4;17400;17113,613
20171209;5;17400;17154,325
20171209;6;17900;17441,338
20171209;7;19400;18579,050
20171209;8;20300;19508,013
20171209;9;21500;20513,125
20171209;10;22200;21553,713
20171209;11;22400;22073,300
20171209;12;22400;22312,113
20171209;13;22400;22180,425
20171209;14;22300;22029,813
20171209;15;21600;21479,875
20171209;16;22600;21643,913
20171209;17;22700;22517,300
20171209;18;22500;22167,663
20171209;19;22200;21975,463
20171209;20;21800;21586,650
20171209;21;21300;20939,650
20171209;22;20000;19904,325
20171209;23;18900;18784,488
20171209;24;17700;17604,475
20171210;1;16700;16638,038
20171210;2;16100;16129,425
20171210;3;15600;15640,750
20171210;4;15500;15395,588
20171210;5;15600;15355,550
20171210;6;15900;15430,213
20171210;7;16400;16062,150
20171210;8;17000;16453,338
20171210;9;18200;17094,025
20171210;10;19100;18164,563
20171210;11;19400;18750,875
20171210;12;19500;19057,713
20171210;13;19700;19048,063
20171210;14;19800;19135,975
20171210;15;19400;18973,075
20171210;16;20500;19199,650
20171210;17;21000;20312,175
20171210;18;21000;20365,200
20171210;19;21000;20447,688
20171210;20;21000;20497,475
20171210;21;20400;20030,125
20171210;22;19600;18995,713
20171210;23;18800;18247,950
20171210;24;17600;17198,413
20171211;1;16500;16340,925
20171211;2;16000;15983,675
20171211;3;15900;15716,150
20171211;4;16000;15793,200
20171211;5;16700;16078,300
20171211;6;18500;17297,500
20171211;7;22000;20628,263
20171211;8;23300;22824,838
20171211;9;24100;23785,525
20171211;10;24300;24108,425
20171211;11;24400;24076,563
20171211;12;24400;24267,288
20171211;13;24500;24317,300
20171211;14;24700;24436,200
20171211;15;24400;24055,850
20171211;16;25000;24334,850
20171211;17;25600;25132,138
20171211;18;25500;24876,688
20171211;19;25100;24468,350
20171211;20;25000;24317,713
20171211;21;24100;23577,313
20171211;22;22700;22001,663
20171211;23;21000;20450,313
20171211;24;19700;19027,100
20171212;1;18400;17903,538
20171212;2;17800;17338,275
20171212;3;17600;16962,088
20171212;4;17700;17003,950
20171212;5;18300;17297,663
20171212;6;19600;18109,725
20171212;7;22800;20661,200
20171212;8;23600;22604,938
20171212;9;24400;23302,150
20171212;10;24500;23638,100
20171212;11;24600;23611,988
20171212;12;24800;23880,350
20171212;13;24900;23988,350
20171212;14;25000;24153,763
20171212;15;24700;23889,888
20171212;16;25600;24135,975
20171212;17;25800;25029,013
20171212;18;25600;24931,813
20171212;19;25100;24556,488
20171212;20;24800;24334,825
20171212;21;24100;23733,363
20171212;22;22600;22134,075
20171212;23;21000;20471,325
20171212;24;19600;19189,113
20171213;1;18300;18202,138
20171213;2;17700;17484,563
20171213;3;17400;17194,225
20171213;4;17500;17180,725
20171213;5;17900;17408,788
20171213;6;19400;18152,888
20171213;7;22700;20968,800
20171213;8;23700;23049,925
20171213;9;24600;23730,200
20171213;10;24600;23982,213
20171213;11;24700;23832,338
20171213;12;24800;23968,600
20171213;13;24900;23922,313
20171213;14;25000;24008,700
20171213;15;24800;23682,525
20171213;16;25500;24100,688
20171213;17;25800;25149,925
20171213;18;25650;25099,313
20171213;19;25100;24748,550
20171213;20;24900;24556,100
20171213;21;24200;23854,063
20171213;22;22600;22377,525
20171213;23;21000;20608,488
20171213;24;19600;19406,575
20171214;1;18500;18224,650
20171214;2;17800;17678,488
20171214;3;17500;17354,163
20171214;4;17600;17327,100
20171214;5;18000;17535,400
20171214;6;19300;18317,413
20171214;7;22700;20958,738
20171214;8;23700;23069,425
20171214;9;24500;23828,963
20171214;10;24600;24171,188
20171214;11;24800;24083,300
20171214;12;24900;24338,375
20171214;13;25100;24437,363
20171214;14;25300;24551,513
20171214;15;24900;24311,975
20171214;16;25600;24468,363
20171214;17;25800;25134,838
20171214;18;25500;24979,788
20171214;19;25100;24643,963
20171214;20;24800;24527,525
20171214;21;24100;23802,163
20171214;22;22600;22387,275
20171214;23;21100;20713,638
20171214;24;19600;19402,263
20171215;1;18500;18324,588
20171215;2;17800;17673,063
20171215;3;17500;17341,075
20171215;4;17600;17428,925
20171215;5;18000;17782,063
20171215;6;19300;18542,463
20171215;7;22700;21263,338
20171215;8;23600;23324,388
20171215;9;24500;24034,188
20171215;10;24500;24287,938
20171215;11;24700;24167,763
20171215;12;24800;24557,663
20171215;13;24900;24643,125
20171215;14;25100;24735,588
20171215;15;24700;24400,775
20171215;16;25400;24588,513
20171215;17;25700;25451,363
20171215;18;25600;25121,525
20171215;19;25200;24624,588
20171215;20;25000;24243,513
20171215;21;24300;23582,038
20171215;22;22700;22203,163
20171215;23;21100;20622,738
20171215;24;19700;19396,063
20171216;1;18300;18122,875
20171216;2;17600;17470,625
20171216;3;17100;16999,850
20171216;4;17100;16913,550
20171216;5;17100;16940,250
20171216;6;17700;17156,450
20171216;7;19300;18421,300
20171216;8;20200;19582,825
20171216;9;21500;20521,750
20171216;10;22200;21449,463
20171216;11;22500;21892,950
20171216;12;22600;22138,863
20171216;13;22600;22182,713
20171216;14;22400;21988,513
20171216;15;21800;21470,900
20171216;16;22600;21801,163
20171216;17;23000;22583,150
20171216;18;22900;22364,488
20171216;19;22500;22103,638
20171216;20;22100;21809,313
20171216;21;21500;21216,813
20171216;22;20400;20085,925
20171216;23;19400;18948,113
20171216;24;18200;17740,400
20171217;1;16600;16647,500
20171217;2;15900;15944,625
20171217;3;15300;15501,675
20171217;4;15200;15364,888
20171217;5;15200;15398,063
20171217;6;15600;15589,938
20171217;7;16300;16163,363
20171217;8;17100;16605,663
20171217;9;18400;17203,325
20171217;10;19200;18232,363
20171217;11;19600;18997,913
20171217;12;19700;19251,688
20171217;13;19900;19354,250
20171217;14;20000;19617,000
20171217;15;19800;19413,850
20171217;16;20800;19674,550
20171217;17;21100;20829,513
20171217;18;21100;20905,425
20171217;19;21100;20945,713
20171217;20;21100;20990,313
20171217;21;20600;20454,213
20171217;22;19700;19610,450
20171217;23;19000;18736,813
20171217;24;17700;17530,063
20171218;1;16750;16617,688
20171218;2;16250;16199,413
20171218;3;16050;16064,688
20171218;4;16250;16046,675
20171218;5;17000;16391,650
20171218;6;19100;17421,125
20171218;7;22600;20800,700
20171218;8;23800;23159,488
20171218;9;24600;24054,888
20171218;10;24600;24465,338
20171218;11;24700;24399,413
20171218;12;24850;24699,925
20171218;13;24950;24730,838
20171218;14;25100;24937,800
20171218;15;24700;24634,263
20171218;16;25400;24892,725
20171218;17;25800;25649,588
20171218;18;25550;25513,500
20171218;19;25050;25160,250
20171218;20;24950;24976,550
20171218;21;24200;24371,375
20171218;22;22700;22870,838
20171218;23;21100;21269,163
20171218;24;19700;19796,600
20171219;1;18400;18639,413
20171219;2;17800;17879,825
20171219;3;17500;17608,363
20171219;4;17600;17630,725
20171219;5;18100;17959,463
20171219;6;19500;18812,875
20171219;7;23000;21544,363
20171219;8;24000;23711,588
20171219;9;24800;24419,613
20171219;10;24800;24774,713
20171219;11;24900;24830,600
20171219;12;25000;25062,488
20171219;13;25100;25259,063
20171219;14;25300;25395,700
20171219;15;24900;25089,925
20171219;16;25500;25304,813
20171219;17;25900;25984,063
20171219;18;25700;25731,900
20171219;19;25300;25448,363
20171219;20;25100;25193,350
20171219;21;24500;24617,763
20171219;22;23000;23092,075
20171219;23;21300;21474,988
20171219;24;19900;19999,925
20171220;1;18700;18699,088
20171220;2;18000;18023,438
20171220;3;17700;17712,575
20171220;4;17800;17726,838
20171220;5;18300;17955,488
20171220;6;19700;18856,375
20171220;7;23200;21578,788
20171220;8;24000;23695,775
20171220;9;24800;24456,475
20171220;10;24800;24883,138
20171220;11;25000;24677,075
20171220;12;25100;25018,538
20171220;13;25200;25107,638
20171220;14;25300;25306,338
20171220;15;24900;24866,350
20171220;16;25600;25032,488
20171220;17;26000;25809,750
20171220;18;25800;25646,963
20171220;19;25300;25282,700
20171220;20;25100;25026,463
20171220;21;24500;24416,138
20171220;22;22900;22970,488
20171220;23;21200;21341,525
20171220;24;19800;19827,650
20171221;1;18500;18519,813
20171221;2;17800;17828,300
20171221;3;17500;17421,575
20171221;4;17600;17412,200
20171221;5;18200;17610,213
20171221;6;19600;18467,250
20171221;7;23100;21111,213
20171221;8;24100;23129,488
20171221;9;24800;23992,450
20171221;10;24800;24363,500
20171221;11;25100;24359,100
20171221;12;25200;24584,038
20171221;13;25300;24680,275
20171221;14;25400;24850,813
20171221;15;25100;24485,388
20171221;16;25900;24768,988
20171221;17;25900;25472,413
20171221;18;25800;25263,588
20171221;19;25400;24930,225
20171221;20;25100;24579,788
20171221;21;24500;23947,713
20171221;22;23100;22664,725
20171221;23;21100;20927,300
20171221;24;19700;19487,925
20171222;1;18500;18127,175
20171222;2;17700;17470,638
20171222;3;17400;17107,138
20171222;4;17400;16995,025
20171222;5;18000;17235,750
20171222;6;19300;17940,775
20171222;7;22700;20181,400
20171222;8;23600;22026,100
20171222;9;24400;22834,475
20171222;10;24550;23266,025
20171222;11;24650;23390,363
20171222;12;24750;23592,638
20171222;13;24850;23590,250
20171222;14;25000;23682,263
20171222;15;24650;23401,888
20171222;16;25350;23686,813
20171222;17;25750;24571,675
20171222;18;25500;24584,000
20171222;19;25000;24123,625
20171222;20;24700;23757,963
20171222;21;23900;23004,238
20171222;22;22200;21574,525
20171222;23;20650;20153,613
20171222;24;19000;18601,513
20171223;1;17700;17114,113
20171223;2;16800;16411,213
20171223;3;16400;15918,488
20171223;4;16300;15703,875
20171223;5;16400;15750,363
20171223;6;16800;15937,050
20171223;7;18100;16683,888
20171223;8;19000;17488,275
20171223;9;20200;18609,750
20171223;10;21200;19797,213
20171223;11;21600;20623,275
20171223;12;21700;21030,025
20171223;13;21950;21131,363
20171223;14;22050;21223,288
20171223;15;21650;21051,938
20171223;16;22650;21479,725
20171223;17;23100;22356,938
20171223;18;22900;22205,775
20171223;19;22650;21953,675
20171223;20;22450;21604,700
20171223;21;21600;20819,000
20171223;22;20400;19597,625
20171223;23;19100;18275,200
20171223;24;17600;16765,850
20171224;1;15474;15329,625
20171224;2;14383;14393,000
20171224;3;13902;13822,975
20171224;4;13715;13476,138
20171224;5;13705;13519,563
20171224;6;13889;13738,313
20171224;7;14493;14228,750
20171224;8;14916;14684,363
20171224;9;15639;15442,400
20171224;10;16680;16558,300
20171224;11;17529;17149,913
20171224;12;17650;17303,713
20171224;13;17603;17446,375
20171224;14;17756;17692,563
20171224;15;17719;17631,038
20171224;16;18525;18088,338
20171224;17;19018;18546,775
20171224;18;17595;17366,238
20171224;19;16519;16527,175
20171224;20;15983;16154,625
20171224;21;15905;15993,675
20171224;22;15802;15860,713
20171224;23;15424;15662,138
20171224;24;14719;14990,513
20171225;1;14200;13992,988
20171225;2;13450;13374,225
20171225;3;12900;12857,500
20171225;4;12550;12513,638
20171225;5;12500;12523,388
20171225;6;12650;12673,463
20171225;7;12950;13014,863
20171225;8;12950;13189,875
20171225;9;13900;13501,250
20171225;10;14600;14520,163
20171225;11;15000;15168,025
20171225;12;15150;15372,513
20171225;13;15200;15492,613
20171225;14;15250;15549,338
20171225;15;15200;15256,275
20171225;16;16200;15211,088
20171225;17;16650;16105,863
20171225;18;16700;16308,913
20171225;19;16700;16370,438
20171225;20;16900;16468,488
20171225;21;16800;16391,500
20171225;22;16250;16011,363
20171225;23;15750;15474,025
20171225;24;14700;14618,950
20171226;1;13200;13807,438
20171226;2;12500;13332,875
20171226;3;12200;12861,975
20171226;4;12050;12702,663
20171226;5;12100;12759,975
20171226;6;12300;12947,975
20171226;7;12800;13420,875
20171226;8;12750;13551,800
20171226;9;13550;13779,400
20171226;10;14500;14591,713
20171226;11;14850;15090,438
20171226;12;15150;15213,500
20171226;13;15450;15303,950
20171226;14;15450;15532,488
20171226;15;15250;15383,188
20171226;16;16150;15414,700
20171226;17;16850;16580,675
20171226;18;16950;16785,013
20171226;19;17000;16972,913
20171226;20;17150;17141,363
20171226;21;16850;16962,275
20171226;22;16350;16449,588
20171226;23;15650;15880,188
20171226;24;14550;14924,213
20171227;1;13950;14048,863
20171227;2;13450;13494,525
20171227;3;13200;13284,913
20171227;4;13300;13224,663
20171227;5;13850;13533,175
20171227;6;15300;14267,150
20171227;7;18000;16341,875
20171227;8;19450;17888,038
20171227;9;20650;19070,938
20171227;10;21350;20161,575
20171227;11;21750;20612,213
20171227;12;21950;20649,500
20171227;13;22100;20565,400
20171227;14;22300;20692,213
20171227;15;21950;20472,713
20171227;16;22500;20636,375
20171227;17;23200;21778,375
20171227;18;22800;21682,688
20171227;19;22500;21520,763
20171227;20;22300;21270,188
20171227;21;21600;20639,475
20171227;22;20500;19460,175
20171227;23;19100;18248,225
20171227;24;17600;16984,325
20171228;1;16600;16024,113
20171228;2;16000;15401,975
20171228;3;15600;14996,788
20171228;4;15600;14977,900
20171228;5;16100;15224,400
20171228;6;17400;15758,075
20171228;7;19600;17561,050
20171228;8;20600;19102,963
20171228;9;21700;19946,825
20171228;10;22100;20737,763
20171228;11;22300;21077,750
20171228;12;22400;21387,725
20171228;13;22500;21476,725
20171228;14;22600;21739,013
20171228;15;22300;21522,488
20171228;16;22800;21606,763
20171228;17;23600;22304,750
20171228;18;23500;22154,000
20171228;19;23100;21741,750
20171228;20;22800;21494,638
20171228;21;22200;20838,450
20171228;22;21000;19743,463
20171228;23;19600;18478,650
20171228;24;18100;17093,525
20171229;1;16300;16101,075
20171229;2;15600;15559,913
20171229;3;15200;15292,438
20171229;4;15200;15229,325
20171229;5;15400;15452,375
20171229;6;16500;16024,700
20171229;7;18600;17818,213
20171229;8;19600;19243,775
20171229;9;20700;20200,425
20171229;10;21300;20907,863
20171229;11;21500;21189,913
20171229;12;21500;21417,963
20171229;13;21600;21462,688
20171229;14;21700;21654,413
20171229;15;21300;21396,363
20171229;16;21900;21441,288
20171229;17;23000;22245,175
20171229;18;22800;22201,975
20171229;19;22500;21873,550
20171229;20;22400;21599,463
20171229;21;21600;20974,188
20171229;22;20500;19737,725
20171229;23;19200;18576,425
20171229;24;17600;17400,063
20171230;1;16900;16252,413
20171230;2;16100;15557,350
20171230;3;15600;15167,850
20171230;4;15500;15082,525
20171230;5;15500;15197,675
20171230;6;15800;15440,238
20171230;7;16800;16270,563
20171230;8;17600;16866,588
20171230;9;18500;17706,213
20171230;10;19400;18757,238
20171230;11;19700;19296,438
20171230;12;19700;19506,650
20171230;13;19700;19403,188
20171230;14;19800;19456,975
20171230;15;19600;19220,863
20171230;16;20700;19553,388
20171230;17;21400;20906,375
20171230;18;21400;20900,900
20171230;19;21200;20589,825
20171230;20;21000;20413,125
20171230;21;20400;19874,200
20171230;22;19400;18784,625
20171230;23;18100;17709,863
20171230;24;16800;16451,788
20171231;1;15600;15280,925
20171231;2;14800;14513,975
20171231;3;14400;14086,700
20171231;4;14300;13818,150
20171231;5;14300;13792,450
20171231;6;14600;13846,088
20171231;7;15400;14233,600
20171231;8;15800;14612,150
20171231;9;17000;15077,500
20171231;10;17800;16145,238
20171231;11;18200;16879,338
20171231;12;18300;17149,063
20171231;13;18300;17382,425
20171231;14;18400;17754,963
20171231;15;18300;17746,913
20171231;16;19100;17833,988
20171231;17;19800;19107,775
20171231;18;19800;19314,238
20171231;19;19400;18961,575
20171231;20;18600;18278,663
20171231;21;17500;17171,638
20171231;22;16700;16433,225
20171231;23;16300;15968,388
20171231;24;15800;15504,775
